city,type,date,annee,mois,temperature_max_celsius,temperature_min_celsius,precipitation_mm,humidity_max_percent,humidity_min_percent,wind_speed_kmh
Ouled Frej,climat_historique,2021-07-15,2021,,30.2,19.0,0.0,99,40,15.5
Ouled Frej,climat_historique,2021-07-16,2021,,30.1,19.5,0.0,95,44,16.5
Ouled Frej,climat_historique,2021-07-17,2021,,34.7,19.7,0.0,99,27,19.6
Ouled Frej,climat_historique,2021-07-18,2021,,35.0,20.0,0.0,99,28,21.3
Ouled Frej,climat_historique,2021-07-19,2021,,29.4,19.3,0.0,98,41,21.3
Ouled Frej,climat_historique,2021-07-20,2021,,26.1,19.1,0.0,85,49,22.4
Ouled Frej,climat_historique,2021-07-21,2021,,29.0,17.8,0.0,94,43,22.4
Ouled Frej,climat_historique,2021-07-22,2021,,30.8,19.9,0.0,98,38,23.1
Ouled Frej,climat_historique,2021-07-23,2021,,31.8,19.8,0.0,93,37,27.4
Ouled Frej,climat_historique,2021-07-24,2021,,29.5,19.6,0.0,90,48,23.1
Ouled Frej,climat_historique,2021-07-25,2021,,29.0,18.6,0.0,94,45,22.0
Ouled Frej,climat_historique,2021-07-26,2021,,28.1,20.4,0.0,89,51,24.6
Ouled Frej,climat_historique,2021-07-27,2021,,28.8,19.9,0.0,93,46,22.0
Ouled Frej,climat_historique,2021-07-28,2021,,30.2,18.5,0.0,99,44,20.6
Ouled Frej,climat_historique,2021-07-29,2021,,30.1,19.8,0.0,96,47,18.7
Ouled Frej,climat_historique,2021-07-30,2021,,29.1,20.0,0.0,97,44,24.2
Ouled Frej,climat_historique,2021-07-31,2021,,26.5,18.8,0.0,93,49,26.4
Ouled Frej,climat_historique,2021-08-01,2021,,26.6,17.9,0.0,82,45,24.9
Ouled Frej,climat_historique,2021-08-02,2021,,27.4,18.7,0.0,91,46,24.5
Ouled Frej,climat_historique,2021-08-03,2021,,27.9,19.5,0.0,95,47,21.0
Ouled Frej,climat_historique,2021-08-04,2021,,30.2,18.1,0.0,98,41,24.9
Ouled Frej,climat_historique,2021-08-05,2021,,29.4,19.7,0.0,98,51,22.0
Ouled Frej,climat_historique,2021-08-06,2021,,27.3,18.1,0.0,99,54,20.5
Ouled Frej,climat_historique,2021-08-07,2021,,27.8,18.9,0.0,93,51,23.1
Ouled Frej,climat_historique,2021-08-08,2021,,26.0,18.2,0.0,87,47,22.6
Ouled Frej,climat_historique,2021-08-09,2021,,25.8,17.6,0.0,90,46,21.2
Ouled Frej,climat_historique,2021-08-10,2021,,26.6,17.0,0.0,98,50,19.5
Ouled Frej,climat_historique,2021-08-11,2021,,28.0,20.0,0.7,94,55,18.6
Ouled Frej,climat_historique,2021-08-12,2021,,29.1,19.4,0.0,98,54,18.5
Ouled Frej,climat_historique,2021-08-13,2021,,35.8,20.0,0.0,100,39,21.0
Ouled Frej,climat_historique,2021-08-14,2021,,37.8,21.0,0.0,97,35,17.6
Ouled Frej,climat_historique,2021-08-15,2021,,39.2,20.7,0.0,98,23,21.2
Ouled Frej,climat_historique,2021-08-16,2021,,36.2,20.4,0.0,95,26,24.0
Ouled Frej,climat_historique,2021-08-17,2021,,32.5,17.2,0.0,98,37,19.0
Ouled Frej,climat_historique,2021-08-18,2021,,30.0,18.4,0.0,99,41,20.2
Ouled Frej,climat_historique,2021-08-19,2021,,29.0,19.0,0.0,99,43,20.1
Ouled Frej,climat_historique,2021-08-20,2021,,27.6,18.9,0.0,97,48,19.6
Ouled Frej,climat_historique,2021-08-21,2021,,26.9,18.4,0.0,98,53,19.2
Ouled Frej,climat_historique,2021-08-22,2021,,27.5,18.7,0.0,99,54,19.6
Ouled Frej,climat_historique,2021-08-23,2021,,28.1,19.2,0.0,98,54,20.9
Ouled Frej,climat_historique,2021-08-24,2021,,26.8,20.1,0.0,92,52,18.4
Ouled Frej,climat_historique,2021-08-25,2021,,27.6,19.6,0.0,87,46,16.9
Ouled Frej,climat_historique,2021-08-26,2021,,29.2,18.8,0.0,97,47,17.6
Ouled Frej,climat_historique,2021-08-27,2021,,28.5,19.3,0.0,93,45,19.2
Ouled Frej,climat_historique,2021-08-28,2021,,31.1,17.8,0.0,98,36,21.3
Ouled Frej,climat_historique,2021-08-29,2021,,28.3,19.5,0.3,95,45,20.9
Ouled Frej,climat_historique,2021-08-30,2021,,28.1,18.6,0.0,96,45,22.7
Ouled Frej,climat_historique,2021-08-31,2021,,27.9,18.4,0.0,97,49,20.4
Ouled Frej,climat_historique,2021-09-01,2021,,29.0,18.9,0.0,98,44,18.3
Ouled Frej,climat_historique,2021-09-02,2021,,29.5,18.4,0.0,99,46,19.2
Ouled Frej,climat_historique,2021-09-03,2021,,29.1,20.1,0.0,94,46,22.4
Ouled Frej,climat_historique,2021-09-04,2021,,30.8,18.7,0.0,98,41,16.3
Ouled Frej,climat_historique,2021-09-05,2021,,41.3,17.2,0.0,97,18,22.9
Ouled Frej,climat_historique,2021-09-06,2021,,32.3,19.4,0.0,100,38,15.0
Ouled Frej,climat_historique,2021-09-07,2021,,30.9,20.0,0.0,100,41,18.6
Ouled Frej,climat_historique,2021-09-08,2021,,29.9,21.0,0.0,97,43,21.2
Ouled Frej,climat_historique,2021-09-09,2021,,29.3,20.1,0.0,98,41,21.3
Ouled Frej,climat_historique,2021-09-10,2021,,30.5,19.8,0.0,96,41,20.8
Ouled Frej,climat_historique,2021-09-11,2021,,34.8,19.2,0.0,99,31,19.4
Ouled Frej,climat_historique,2021-09-12,2021,,32.5,18.4,0.0,100,38,19.8
Ouled Frej,climat_historique,2021-09-13,2021,,31.5,22.2,0.4,78,42,23.2
Ouled Frej,climat_historique,2021-09-14,2021,,28.6,20.4,7.5,90,45,27.5
Ouled Frej,climat_historique,2021-09-15,2021,,27.2,19.3,0.8,97,52,18.4
Ouled Frej,climat_historique,2021-09-16,2021,,28.3,18.7,0.0,97,45,21.5
Ouled Frej,climat_historique,2021-09-17,2021,,27.9,20.2,0.1,95,46,20.6
Ouled Frej,climat_historique,2021-09-18,2021,,28.1,19.2,0.0,96,48,23.7
Ouled Frej,climat_historique,2021-09-19,2021,,27.0,16.3,0.0,94,46,18.5
Ouled Frej,climat_historique,2021-09-20,2021,,27.6,18.4,0.0,99,47,18.5
Ouled Frej,climat_historique,2021-09-21,2021,,27.2,18.1,0.0,99,54,17.4
Ouled Frej,climat_historique,2021-09-22,2021,,28.0,18.3,0.1,100,49,19.1
Ouled Frej,climat_historique,2021-09-23,2021,,25.4,17.7,0.5,100,56,17.6
Ouled Frej,climat_historique,2021-09-24,2021,,25.0,17.5,0.0,85,47,17.9
Ouled Frej,climat_historique,2021-09-25,2021,,27.1,14.9,0.0,97,41,19.9
Ouled Frej,climat_historique,2021-09-26,2021,,30.5,17.8,0.0,96,35,21.1
Ouled Frej,climat_historique,2021-09-27,2021,,27.5,18.0,0.0,98,48,18.4
Ouled Frej,climat_historique,2021-09-28,2021,,27.5,17.6,0.0,95,42,24.6
Ouled Frej,climat_historique,2021-09-29,2021,,28.3,18.9,0.0,96,43,25.2
Ouled Frej,climat_historique,2021-09-30,2021,,32.0,18.6,0.0,97,35,19.2
Ouled Frej,climat_historique,2021-10-01,2021,,31.5,19.0,0.0,100,37,21.7
Ouled Frej,climat_historique,2021-10-02,2021,,28.1,18.0,0.0,99,44,18.4
Ouled Frej,climat_historique,2021-10-03,2021,,27.0,18.0,0.0,95,44,19.5
Ouled Frej,climat_historique,2021-10-04,2021,,25.8,17.9,0.0,95,39,25.9
Ouled Frej,climat_historique,2021-10-05,2021,,27.1,15.6,0.0,84,33,25.0
Ouled Frej,climat_historique,2021-10-06,2021,,31.0,17.2,0.0,90,33,15.1
Ouled Frej,climat_historique,2021-10-07,2021,,27.2,14.9,0.0,100,50,15.8
Ouled Frej,climat_historique,2021-10-08,2021,,28.2,17.6,0.0,99,43,20.6
Ouled Frej,climat_historique,2021-10-09,2021,,27.9,17.9,0.0,99,49,20.5
Ouled Frej,climat_historique,2021-10-10,2021,,27.3,18.6,0.0,100,50,17.3
Ouled Frej,climat_historique,2021-10-11,2021,,28.0,17.7,0.0,100,48,15.0
Ouled Frej,climat_historique,2021-10-12,2021,,25.4,17.5,0.0,98,49,17.7
Ouled Frej,climat_historique,2021-10-13,2021,,26.4,16.7,0.0,100,49,19.5
Ouled Frej,climat_historique,2021-10-14,2021,,27.8,16.7,0.0,99,53,17.0
Ouled Frej,climat_historique,2021-10-15,2021,,28.0,16.6,0.0,100,48,15.7
Ouled Frej,climat_historique,2021-10-16,2021,,29.2,17.0,0.0,100,34,21.5
Ouled Frej,climat_historique,2021-10-17,2021,,28.4,15.9,0.0,100,35,18.4
Ouled Frej,climat_historique,2021-10-18,2021,,30.4,15.9,0.0,94,33,15.9
Ouled Frej,climat_historique,2021-10-19,2021,,28.5,14.8,0.0,98,36,13.2
Ouled Frej,climat_historique,2021-10-20,2021,,27.5,13.9,0.0,100,50,17.1
Ouled Frej,climat_historique,2021-10-21,2021,,26.7,18.0,0.0,100,48,20.5
Ouled Frej,climat_historique,2021-10-22,2021,,23.2,16.1,0.0,94,49,20.3
Ouled Frej,climat_historique,2021-10-23,2021,,24.4,11.9,0.0,95,36,22.6
Ouled Frej,climat_historique,2021-10-24,2021,,25.9,12.4,0.0,100,43,16.8
Ouled Frej,climat_historique,2021-10-25,2021,,24.0,15.4,0.0,100,59,18.0
Ouled Frej,climat_historique,2021-10-26,2021,,24.6,15.2,0.0,99,48,19.4
Ouled Frej,climat_historique,2021-10-27,2021,,25.9,13.8,0.2,100,50,16.2
Ouled Frej,climat_historique,2021-10-28,2021,,24.8,13.2,0.0,100,57,15.1
Ouled Frej,climat_historique,2021-10-29,2021,,25.0,15.1,0.0,100,46,15.5
Ouled Frej,climat_historique,2021-10-30,2021,,25.8,15.3,0.0,100,39,14.9
Ouled Frej,climat_historique,2021-10-31,2021,,25.7,13.8,0.0,100,46,12.5
Ouled Frej,climat_historique,2021-11-01,2021,,26.1,16.9,0.2,100,62,15.4
Ouled Frej,climat_historique,2021-11-02,2021,,26.0,18.5,0.1,99,55,16.8
Ouled Frej,climat_historique,2021-11-03,2021,,22.8,15.1,1.3,100,52,17.8
Ouled Frej,climat_historique,2021-11-04,2021,,21.1,14.0,0.0,94,49,18.8
Ouled Frej,climat_historique,2021-11-05,2021,,21.0,10.6,0.0,92,41,24.3
Ouled Frej,climat_historique,2021-11-06,2021,,20.6,10.1,0.0,82,36,26.9
Ouled Frej,climat_historique,2021-11-07,2021,,21.5,9.4,0.0,71,25,21.5
Ouled Frej,climat_historique,2021-11-08,2021,,20.7,6.8,0.0,96,39,16.9
Ouled Frej,climat_historique,2021-11-09,2021,,21.9,7.8,0.0,92,41,17.0
Ouled Frej,climat_historique,2021-11-10,2021,,23.0,9.5,0.0,99,44,15.0
Ouled Frej,climat_historique,2021-11-11,2021,,23.6,9.9,0.0,100,33,18.4
Ouled Frej,climat_historique,2021-11-12,2021,,22.4,10.9,0.0,98,50,19.6
Ouled Frej,climat_historique,2021-11-13,2021,,23.0,10.4,0.0,98,44,19.8
Ouled Frej,climat_historique,2021-11-14,2021,,23.1,10.6,0.0,100,47,14.5
Ouled Frej,climat_historique,2021-11-15,2021,,23.0,12.8,0.0,100,49,16.2
Ouled Frej,climat_historique,2021-11-16,2021,,20.8,11.2,0.0,100,51,12.2
Ouled Frej,climat_historique,2021-11-17,2021,,21.1,9.9,0.0,100,47,14.1
Ouled Frej,climat_historique,2021-11-18,2021,,24.0,10.1,0.0,98,35,15.5
Ouled Frej,climat_historique,2021-11-19,2021,,21.0,12.7,3.0,96,52,11.9
Ouled Frej,climat_historique,2021-11-20,2021,,21.9,13.1,1.6,96,53,22.5
Ouled Frej,climat_historique,2021-11-21,2021,,20.9,11.1,0.4,99,54,10.4
Ouled Frej,climat_historique,2021-11-22,2021,,21.7,11.8,0.0,96,47,12.0
Ouled Frej,climat_historique,2021-11-23,2021,,17.5,13.4,11.0,94,76,16.7
Ouled Frej,climat_historique,2021-11-24,2021,,17.6,9.4,1.0,97,61,17.0
Ouled Frej,climat_historique,2021-11-25,2021,,17.2,9.5,0.8,95,60,14.4
Ouled Frej,climat_historique,2021-11-26,2021,,17.2,9.8,5.6,96,61,12.2
Ouled Frej,climat_historique,2021-11-27,2021,,17.5,8.1,0.7,100,48,18.0
Ouled Frej,climat_historique,2021-11-28,2021,,17.1,9.1,1.2,96,39,18.9
Ouled Frej,climat_historique,2021-11-29,2021,,19.3,7.4,0.0,97,52,14.1
Ouled Frej,climat_historique,2021-11-30,2021,,19.6,9.2,0.0,100,52,16.6
Ouled Frej,climat_historique,2021-12-01,2021,,19.2,9.8,0.0,95,51,15.0
Ouled Frej,climat_historique,2021-12-02,2021,,17.5,8.4,7.4,94,63,22.7
Ouled Frej,climat_historique,2021-12-03,2021,,18.0,7.2,0.0,95,48,19.3
Ouled Frej,climat_historique,2021-12-04,2021,,18.2,7.2,0.0,94,51,16.6
Ouled Frej,climat_historique,2021-12-05,2021,,19.8,9.4,0.0,96,61,20.5
Ouled Frej,climat_historique,2021-12-06,2021,,18.6,9.2,0.0,93,55,21.4
Ouled Frej,climat_historique,2021-12-07,2021,,17.9,7.1,0.0,100,58,12.9
Ouled Frej,climat_historique,2021-12-08,2021,,19.5,8.1,0.2,100,61,13.1
Ouled Frej,climat_historique,2021-12-09,2021,,18.4,10.2,0.0,94,53,27.8
Ouled Frej,climat_historique,2021-12-10,2021,,18.5,9.7,0.0,93,58,23.9
Ouled Frej,climat_historique,2021-12-11,2021,,19.7,10.3,0.0,97,58,22.1
Ouled Frej,climat_historique,2021-12-12,2021,,20.9,8.3,0.0,100,54,9.5
Ouled Frej,climat_historique,2021-12-13,2021,,20.6,7.6,0.0,100,58,8.9
Ouled Frej,climat_historique,2021-12-14,2021,,23.0,12.1,0.3,100,33,10.8
Ouled Frej,climat_historique,2021-12-15,2021,,19.7,8.8,0.0,99,61,13.6
Ouled Frej,climat_historique,2021-12-16,2021,,19.4,12.1,3.5,99,63,15.6
Ouled Frej,climat_historique,2021-12-17,2021,,20.9,8.6,0.0,100,47,11.5
Ouled Frej,climat_historique,2021-12-18,2021,,23.7,9.6,0.0,100,21,12.1
Ouled Frej,climat_historique,2021-12-19,2021,,24.7,11.8,0.0,80,24,20.4
Ouled Frej,climat_historique,2021-12-20,2021,,25.6,11.5,0.0,88,33,19.7
Ouled Frej,climat_historique,2021-12-21,2021,,24.9,15.0,3.0,76,33,24.1
Ouled Frej,climat_historique,2021-12-22,2021,,19.5,15.2,4.6,97,65,18.6
Ouled Frej,climat_historique,2021-12-23,2021,,21.2,13.0,0.0,99,59,12.6
Ouled Frej,climat_historique,2021-12-24,2021,,19.9,12.5,0.0,100,65,16.9
Ouled Frej,climat_historique,2021-12-25,2021,,17.6,14.6,8.9,97,83,31.3
Ouled Frej,climat_historique,2021-12-26,2021,,20.7,14.5,1.4,100,74,15.7
Ouled Frej,climat_historique,2021-12-27,2021,,21.0,15.1,0.3,100,70,13.8
Ouled Frej,climat_historique,2021-12-28,2021,,20.1,12.1,0.0,100,69,14.8
Ouled Frej,climat_historique,2021-12-29,2021,,21.9,11.1,0.0,97,58,13.7
Ouled Frej,climat_historique,2021-12-30,2021,,27.0,11.2,0.0,98,34,15.8
Ouled Frej,climat_historique,2021-12-31,2021,,25.5,12.1,0.0,90,33,16.4
Ouled Frej,climat_historique,2022-01-01,2022,,26.2,8.7,0.0,91,33,14.3
Ouled Frej,climat_historique,2022-01-02,2022,,21.9,7.8,0.0,100,49,12.2
Ouled Frej,climat_historique,2022-01-03,2022,,20.8,8.8,0.0,100,53,11.3
Ouled Frej,climat_historique,2022-01-04,2022,,19.2,8.8,0.2,100,65,18.9
Ouled Frej,climat_historique,2022-01-05,2022,,17.9,10.1,0.0,92,51,20.5
Ouled Frej,climat_historique,2022-01-06,2022,,16.0,7.6,0.8,93,59,19.0
Ouled Frej,climat_historique,2022-01-07,2022,,18.4,7.6,0.0,93,53,20.8
Ouled Frej,climat_historique,2022-01-08,2022,,18.9,7.1,0.0,95,57,14.7
Ouled Frej,climat_historique,2022-01-09,2022,,20.3,5.2,0.0,92,40,15.3
Ouled Frej,climat_historique,2022-01-10,2022,,17.6,5.8,0.0,95,53,17.9
Ouled Frej,climat_historique,2022-01-11,2022,,17.3,11.4,0.6,100,78,14.2
Ouled Frej,climat_historique,2022-01-12,2022,,19.3,8.9,0.0,100,57,10.5
Ouled Frej,climat_historique,2022-01-13,2022,,22.6,7.0,0.0,100,34,11.8
Ouled Frej,climat_historique,2022-01-14,2022,,23.4,6.9,0.0,95,24,12.6
Ouled Frej,climat_historique,2022-01-15,2022,,23.0,7.8,0.0,85,25,13.4
Ouled Frej,climat_historique,2022-01-16,2022,,23.1,8.5,0.0,82,23,17.7
Ouled Frej,climat_historique,2022-01-17,2022,,20.1,6.9,0.0,98,45,13.5
Ouled Frej,climat_historique,2022-01-18,2022,,19.4,7.6,0.0,100,44,13.4
Ouled Frej,climat_historique,2022-01-19,2022,,22.1,7.8,0.0,94,29,15.3
Ouled Frej,climat_historique,2022-01-20,2022,,19.4,7.0,0.0,98,47,11.3
Ouled Frej,climat_historique,2022-01-21,2022,,21.0,6.6,0.0,100,27,13.4
Ouled Frej,climat_historique,2022-01-22,2022,,28.9,7.4,0.4,97,15,18.8
Ouled Frej,climat_historique,2022-01-23,2022,,22.6,11.1,0.0,97,45,17.7
Ouled Frej,climat_historique,2022-01-24,2022,,20.0,13.1,0.2,98,61,18.3
Ouled Frej,climat_historique,2022-01-25,2022,,18.5,10.8,1.3,100,63,12.6
Ouled Frej,climat_historique,2022-01-26,2022,,19.1,8.1,4.4,100,60,9.3
Ouled Frej,climat_historique,2022-01-27,2022,,21.5,9.9,0.4,97,31,17.3
Ouled Frej,climat_historique,2022-01-28,2022,,24.1,9.9,0.0,97,24,13.9
Ouled Frej,climat_historique,2022-01-29,2022,,25.5,10.6,0.0,65,18,13.6
Ouled Frej,climat_historique,2022-01-30,2022,,27.0,9.8,0.0,82,16,13.7
Ouled Frej,climat_historique,2022-01-31,2022,,25.0,10.8,0.0,89,32,16.2
Ouled Frej,climat_historique,2022-02-01,2022,,24.6,10.9,0.0,75,22,17.1
Ouled Frej,climat_historique,2022-02-02,2022,,25.8,7.6,0.0,86,16,13.7
Ouled Frej,climat_historique,2022-02-03,2022,,25.7,7.9,0.0,96,29,23.6
Ouled Frej,climat_historique,2022-02-04,2022,,26.0,12.0,0.2,95,17,16.6
Ouled Frej,climat_historique,2022-02-05,2022,,22.3,11.6,0.0,96,38,22.4
Ouled Frej,climat_historique,2022-02-06,2022,,21.2,12.2,0.0,98,47,21.3
Ouled Frej,climat_historique,2022-02-07,2022,,26.0,9.4,0.0,98,32,14.2
Ouled Frej,climat_historique,2022-02-08,2022,,29.4,10.9,0.0,91,13,16.7
Ouled Frej,climat_historique,2022-02-09,2022,,28.5,11.6,0.0,75,21,17.0
Ouled Frej,climat_historique,2022-02-10,2022,,24.0,7.4,0.0,100,32,14.7
Ouled Frej,climat_historique,2022-02-11,2022,,20.4,10.9,0.4,100,52,16.9
Ouled Frej,climat_historique,2022-02-12,2022,,22.1,10.4,0.1,100,38,20.5
Ouled Frej,climat_historique,2022-02-13,2022,,22.4,7.6,0.0,100,35,16.3
Ouled Frej,climat_historique,2022-02-14,2022,,21.0,11.1,0.2,100,46,16.9
Ouled Frej,climat_historique,2022-02-15,2022,,20.2,9.8,0.0,96,36,26.1
Ouled Frej,climat_historique,2022-02-16,2022,,21.1,8.9,0.0,93,39,19.3
Ouled Frej,climat_historique,2022-02-17,2022,,22.2,8.5,0.0,97,43,19.9
Ouled Frej,climat_historique,2022-02-18,2022,,19.9,10.1,0.0,100,50,16.1
Ouled Frej,climat_historique,2022-02-19,2022,,15.8,10.2,2.1,100,56,21.3
Ouled Frej,climat_historique,2022-02-20,2022,,20.4,6.6,0.0,96,49,26.7
Ouled Frej,climat_historique,2022-02-21,2022,,25.0,9.5,0.0,100,38,18.4
Ouled Frej,climat_historique,2022-02-22,2022,,26.5,10.0,0.0,97,26,15.6
Ouled Frej,climat_historique,2022-02-23,2022,,28.5,15.0,2.5,95,26,23.9
Ouled Frej,climat_historique,2022-02-24,2022,,22.4,12.6,5.3,98,64,20.9
Ouled Frej,climat_historique,2022-02-25,2022,,22.6,12.5,0.4,100,62,15.3
Ouled Frej,climat_historique,2022-02-26,2022,,21.4,13.5,1.1,100,66,20.6
Ouled Frej,climat_historique,2022-02-27,2022,,20.2,14.1,0.6,98,57,25.1
Ouled Frej,climat_historique,2022-02-28,2022,,22.9,13.9,0.0,95,46,22.6
Ouled Frej,climat_historique,2022-03-01,2022,,20.4,8.9,0.0,97,47,18.5
Ouled Frej,climat_historique,2022-03-02,2022,,21.3,9.3,0.0,98,39,21.7
Ouled Frej,climat_historique,2022-03-03,2022,,20.0,10.6,0.5,98,48,21.5
Ouled Frej,climat_historique,2022-03-04,2022,,17.6,9.9,0.8,91,40,22.7
Ouled Frej,climat_historique,2022-03-05,2022,,18.5,8.1,0.0,81,41,16.8
Ouled Frej,climat_historique,2022-03-06,2022,,16.5,11.0,6.5,94,54,23.5
Ouled Frej,climat_historique,2022-03-07,2022,,17.3,7.2,0.2,97,46,15.8
Ouled Frej,climat_historique,2022-03-08,2022,,20.6,7.6,0.0,94,42,16.7
Ouled Frej,climat_historique,2022-03-09,2022,,21.2,7.9,0.0,97,49,18.5
Ouled Frej,climat_historique,2022-03-10,2022,,20.8,8.8,0.0,100,44,16.5
Ouled Frej,climat_historique,2022-03-11,2022,,19.5,7.8,1.1,100,56,18.4
Ouled Frej,climat_historique,2022-03-12,2022,,20.9,12.6,0.9,99,46,20.7
Ouled Frej,climat_historique,2022-03-13,2022,,21.5,9.9,2.4,95,48,19.6
Ouled Frej,climat_historique,2022-03-14,2022,,14.9,9.2,18.8,96,62,22.8
Ouled Frej,climat_historique,2022-03-15,2022,,15.8,6.9,14.9,93,53,15.3
Ouled Frej,climat_historique,2022-03-16,2022,,16.3,8.8,6.1,97,60,15.8
Ouled Frej,climat_historique,2022-03-17,2022,,19.2,11.6,5.2,98,63,15.9
Ouled Frej,climat_historique,2022-03-18,2022,,19.5,9.4,0.6,98,64,13.3
Ouled Frej,climat_historique,2022-03-19,2022,,21.1,9.6,0.0,100,58,11.7
Ouled Frej,climat_historique,2022-03-20,2022,,19.8,12.4,1.6,100,55,26.2
Ouled Frej,climat_historique,2022-03-21,2022,,19.7,9.9,0.0,96,52,15.6
Ouled Frej,climat_historique,2022-03-22,2022,,19.4,9.7,1.5,99,61,15.7
Ouled Frej,climat_historique,2022-03-23,2022,,15.4,9.9,10.0,98,77,18.2
Ouled Frej,climat_historique,2022-03-24,2022,,16.5,8.3,4.1,97,57,16.2
Ouled Frej,climat_historique,2022-03-25,2022,,16.5,6.5,0.7,99,67,20.5
Ouled Frej,climat_historique,2022-03-26,2022,,19.5,10.9,0.5,95,59,12.4
Ouled Frej,climat_historique,2022-03-27,2022,,24.0,10.8,0.0,98,47,22.8
Ouled Frej,climat_historique,2022-03-28,2022,,21.6,13.7,0.0,97,50,28.8
Ouled Frej,climat_historique,2022-03-29,2022,,17.6,12.4,9.8,99,65,23.0
Ouled Frej,climat_historique,2022-03-30,2022,,18.4,11.8,4.8,94,62,20.7
Ouled Frej,climat_historique,2022-03-31,2022,,18.2,10.1,0.6,97,61,17.9
Ouled Frej,climat_historique,2022-04-01,2022,,20.2,9.4,0.1,97,51,23.6
Ouled Frej,climat_historique,2022-04-02,2022,,20.0,10.4,0.0,95,51,22.5
Ouled Frej,climat_historique,2022-04-03,2022,,20.4,11.9,0.0,100,57,15.0
Ouled Frej,climat_historique,2022-04-04,2022,,18.5,12.1,1.9,96,57,27.8
Ouled Frej,climat_historique,2022-04-05,2022,,14.8,9.6,8.0,90,55,36.4
Ouled Frej,climat_historique,2022-04-06,2022,,17.2,10.7,1.1,92,60,14.7
Ouled Frej,climat_historique,2022-04-07,2022,,20.0,9.4,0.0,96,50,20.6
Ouled Frej,climat_historique,2022-04-08,2022,,20.5,10.8,0.0,98,59,20.4
Ouled Frej,climat_historique,2022-04-09,2022,,23.8,11.6,0.0,98,52,16.1
Ouled Frej,climat_historique,2022-04-10,2022,,24.8,11.5,0.0,100,44,19.4
Ouled Frej,climat_historique,2022-04-11,2022,,21.2,12.0,0.7,100,61,27.2
Ouled Frej,climat_historique,2022-04-12,2022,,19.9,11.9,0.6,96,57,17.6
Ouled Frej,climat_historique,2022-04-13,2022,,20.5,11.5,0.4,98,47,21.2
Ouled Frej,climat_historique,2022-04-14,2022,,22.8,10.2,0.0,96,45,25.8
Ouled Frej,climat_historique,2022-04-15,2022,,25.7,11.6,0.0,96,42,25.8
Ouled Frej,climat_historique,2022-04-16,2022,,28.9,13.9,0.0,90,26,25.8
Ouled Frej,climat_historique,2022-04-17,2022,,29.4,12.8,0.0,94,31,19.8
Ouled Frej,climat_historique,2022-04-18,2022,,23.6,13.1,0.0,98,51,21.5
Ouled Frej,climat_historique,2022-04-19,2022,,19.2,13.6,0.2,96,48,24.5
Ouled Frej,climat_historique,2022-04-20,2022,,18.5,11.6,0.4,80,42,23.3
Ouled Frej,climat_historique,2022-04-21,2022,,20.1,9.9,0.0,85,39,18.7
Ouled Frej,climat_historique,2022-04-22,2022,,21.1,9.3,0.3,95,40,34.2
Ouled Frej,climat_historique,2022-04-23,2022,,20.2,13.0,2.4,94,49,21.9
Ouled Frej,climat_historique,2022-04-24,2022,,21.1,9.8,0.0,91,41,20.9
Ouled Frej,climat_historique,2022-04-25,2022,,21.6,9.4,0.0,99,45,19.3
Ouled Frej,climat_historique,2022-04-26,2022,,21.4,11.6,0.0,95,47,21.0
Ouled Frej,climat_historique,2022-04-27,2022,,21.7,12.8,0.8,96,52,22.2
Ouled Frej,climat_historique,2022-04-28,2022,,21.8,12.4,0.1,94,42,26.6
Ouled Frej,climat_historique,2022-04-29,2022,,24.5,10.9,0.0,99,34,28.1
Ouled Frej,climat_historique,2022-04-30,2022,,26.5,11.9,0.0,92,33,21.1
Ouled Frej,climat_historique,2022-05-01,2022,,26.2,11.9,0.0,100,39,20.6
Ouled Frej,climat_historique,2022-05-02,2022,,21.4,14.0,0.2,99,52,21.9
Ouled Frej,climat_historique,2022-05-03,2022,,19.8,13.0,1.5,96,55,21.7
Ouled Frej,climat_historique,2022-05-04,2022,,22.0,12.4,1.1,96,47,17.9
Ouled Frej,climat_historique,2022-05-05,2022,,25.4,13.9,0.0,99,40,26.0
Ouled Frej,climat_historique,2022-05-06,2022,,28.7,14.1,0.0,95,31,24.8
Ouled Frej,climat_historique,2022-05-07,2022,,29.5,14.1,0.0,93,29,23.1
Ouled Frej,climat_historique,2022-05-08,2022,,29.8,14.2,0.0,95,29,20.9
Ouled Frej,climat_historique,2022-05-09,2022,,32.0,14.2,0.0,95,23,19.6
Ouled Frej,climat_historique,2022-05-10,2022,,31.5,13.5,0.0,99,24,18.5
Ouled Frej,climat_historique,2022-05-11,2022,,27.6,14.8,0.0,94,40,17.4
Ouled Frej,climat_historique,2022-05-12,2022,,32.5,19.6,2.7,64,23,29.2
Ouled Frej,climat_historique,2022-05-13,2022,,29.0,14.9,0.0,100,40,19.7
Ouled Frej,climat_historique,2022-05-14,2022,,25.4,16.5,0.0,100,45,15.9
Ouled Frej,climat_historique,2022-05-15,2022,,25.8,14.6,0.1,98,46,18.6
Ouled Frej,climat_historique,2022-05-16,2022,,26.6,14.5,0.0,100,43,23.7
Ouled Frej,climat_historique,2022-05-17,2022,,27.0,15.8,0.0,99,44,24.5
Ouled Frej,climat_historique,2022-05-18,2022,,26.5,16.4,0.0,97,50,23.4
Ouled Frej,climat_historique,2022-05-19,2022,,29.4,15.6,0.0,99,43,20.2
